00008356IGNACY              Hanyzak                  Poczta Chorzele, ul. Mostowa 13                                                           przasnyski                    MAZOWIECKIE         063300
00008357MA£GORZATA          Londoñski                Skrytki Pocztowe Poczta Filia UP Pruszków 001, ul. Partyzantów 2                          pruszkowski                   MAZOWIECKIE         058020
00008358ANTONI              Ronkowiecka              Skrytki Pocztowe Poczta Soko³ów Podlaski 001, ul. Wolno¶ci 44                             soko³owski                    MAZOWIECKIE         083000
00008359LAURA               Dony³yszyn               Poczta Dobre ko³o Miñska Mazowieckiego, ul. Ko¶ciuszki 28                                 miñski                        MAZOWIECKIE         053070
00008360NELA                Szypiórkowski            Poczta Pruszków 001, Rejonowy Urz±d Poczty, ul. Ko¶ciuszki 30                             pruszkowski                   MAZOWIECKIE         058000
00008361OLIWIER             Kalwinicki               Poczta O¶cis³owo, ul. O¶cis³owo 41                                                        ciechanowski                  MAZOWIECKIE         064520
00008362FABIAN              Popadziak                Poczta Jadów, ul. Jana Paw³a II 23                                                        wo³omiñski                    MAZOWIECKIE         052800
00008363LEON                Mordaszewski             Poczta Bojmie 1                                                                           siedlecki                     MAZOWIECKIE         081221
00008364MILENA              Jangielewicz             Poczta Górzno ko³o Garwolina 6                                                            garwoliñski                   MAZOWIECKIE         084040
00008365KSAWERY             Strêciuk                 Poczta Wodynie 53                                                                         siedlecki                     MAZOWIECKIE         081171
00008366MICHA£              Saladra                  Poczta Zielonka ko³o Warszawy 001, ul. Jagielloñska 13                                    wo³omiñski                    MAZOWIECKIE         052200
00008367GABRIELA            Wêglinowska              Poczta Lipowiec Ko¶cielny, ul. Ko¶cielny 213                                              m³awski                       MAZOWIECKIE         065450
00008368PAWE£               Sêpkiewicz               Poczta Szczawin, ul. Warszawska 5                                                         gostyniñski                   MAZOWIECKIE         095500
00008369BLANKA              Dickstein                Poczta Opinogóra, ul. Krasiñskiego 4                                                      ciechanowski                  MAZOWIECKIE         064060
00008370KSAWERY             Ziembkiewicz             Skrytki Pocztowe Poczta Wyszków 001, ul. Daszyñskiego 27                                  wyszkowski                    MAZOWIECKIE         072000
00008371NIKODEM             Szulgicz                 Poczta ¯elechów, ul. Traugutta 3a 76                                                      garwoliñski                   MAZOWIECKIE         084300
00008372NINA                Konobaj                  Poczta P³ock 009, ul. Gierzyñskiego 17                                                    M. P³ock                      MAZOWIECKIE         094071
00008373FILIP               Lubecha                  Poczta Konstancin-Jeziorna 004, ul. Wilanowska 1                                          piaseczyñski                  MAZOWIECKIE         055200
00008374NIKOLA              Pierszewski              Skrytki Pocztowe Poczta Marki 001, ul. Sportowa 1                                         wo³omiñski                    MAZOWIECKIE         052700
00008375ANNA                Irmiñski                 Poczta Józefów ko³o Otwocka 003, ul. Sikorskiego 23                                       otwocki                       MAZOWIECKIE         054100
